exp_label,problem,alpha_tag,model_a,model_b,mean_a,mean_b,mean_diff,t_stat,p_raw,p_holm,significant
finetuning,p5,alpha5,deepseek-llama3-qlora,openai-modernbert,0.6978698763179982,0.8444936228627477,-0.14662374654474933,-6.974047327889795,0.0022228507453046207,0.4379015968250103,False
finetuning,p5,alpha5,deepseek-llama3-qlora,gemini-modernbert-qlora,0.6978698763179982,0.8140034101491815,-0.11613353383118338,-6.66079460097452,0.0026390728753309402,0.5040629191882096,False
finetuning,p5,alpha5,bart,deepseek-llama3-qlora,0.8012656011568092,0.6978698763179982,0.10339572483881099,6.496974521405953,0.0028950038689547117,0.54679221970398,False
finetuning,p5,alpha5,deepseek-bart,deepseek-llama3-qlora,0.8303083639517199,0.6978698763179982,0.13243848763372174,5.763245138219731,0.00449759822644127,0.7964036935751574,False
finetuning,p5,alpha5,bart,deepseek-bart,0.8012656011568092,0.8303083639517199,-0.02904276279491076,-1.8024006071491128,0.145830495896492,1.0,False
finetuning,p5,alpha5,bart,deepseek-modernbert,0.8012656011568092,0.6775065407372629,0.12375906041954632,4.42978322626312,0.011423927569971574,1.0,False
finetuning,p5,alpha5,bart,gemini-modernbert-qlora,0.8012656011568092,0.8140034101491815,-0.012737808992372401,-0.6795478353751979,0.5340819259596419,1.0,False
finetuning,p5,alpha5,bart,llama3-qlora,0.8012656011568092,0.6885272067004741,0.11273839445633516,3.437976705166393,0.026342474916702774,1.0,False
finetuning,p5,alpha5,bart,modernbert,0.8012656011568092,0.7567074291029017,0.04455817205390757,4.405493356946943,0.011641328049452193,1.0,False
finetuning,p5,alpha5,bart,openai-bart,0.8012656011568092,0.8238254555749943,-0.022559854418185043,-1.3281446803455979,0.2548447500575741,1.0,False
finetuning,p5,alpha5,bart,openai-llama3-qlora,0.8012656011568092,0.8137405261374415,-0.01247492498063223,-0.9086189810046691,0.41494528583959817,1.0,False
finetuning,p5,alpha5,bart,openai-modernbert,0.8012656011568092,0.8444936228627477,-0.043228021705938334,-1.785007817068457,0.14881340755189967,1.0,False
finetuning,p5,alpha5,bart,phi4-modernbert,0.8012656011568092,0.790402694241459,0.010862906915350167,0.37682355171159254,0.7254426615606272,1.0,False
finetuning,p5,alpha5,deepseek-bart,gemini-modernbert-qlora,0.8303083639517199,0.8140034101491815,0.01630495380253836,1.085887869893745,0.3385909785867034,1.0,False
finetuning,p5,alpha5,deepseek-bart,llama3-qlora,0.8303083639517199,0.6885272067004741,0.1417811572512459,4.072432532485447,0.015192544878396212,1.0,False
finetuning,p5,alpha5,deepseek-bart,modernbert,0.8303083639517199,0.7567074291029017,0.07360093484881833,4.493542582553164,0.010876228031056883,1.0,False
finetuning,p5,alpha5,deepseek-bart,openai-bart,0.8303083639517199,0.8238254555749943,0.006482908376725716,0.20681646878014207,0.8462545191117745,1.0,False
finetuning,p5,alpha5,deepseek-bart,openai-llama3-qlora,0.8303083639517199,0.8137405261374415,0.01656783781427853,0.7369399278638863,0.5020465955964213,1.0,False
finetuning,p5,alpha5,deepseek-bart,openai-modernbert,0.8303083639517199,0.8444936228627477,-0.014185258911027575,-0.3909800828898598,0.7157435919573083,1.0,False
finetuning,p5,alpha5,deepseek-bart,phi4-modernbert,0.8303083639517199,0.790402694241459,0.039905669710260924,1.2132441438160235,0.2917798343836186,1.0,False
finetuning,p5,alpha5,deepseek-llama3-qlora,deepseek-modernbert,0.6978698763179982,0.6775065407372629,0.02036333558073533,0.6565359222163439,0.5473304883054649,1.0,False
finetuning,p5,alpha5,deepseek-llama3-qlora,llama3-qlora,0.6978698763179982,0.6885272067004741,0.009342669617524169,0.4791884405095186,0.6568249300709891,1.0,False
finetuning,p5,alpha5,deepseek-llama3-qlora,modernbert,0.6978698763179982,0.7567074291029017,-0.058837552784903414,-2.2900521495646227,0.08385226361751974,1.0,False
finetuning,p5,alpha5,deepseek-llama3-qlora,openai-bart,0.6978698763179982,0.8238254555749943,-0.12595557925699602,-4.7305418392062775,0.009100449589632603,1.0,False
finetuning,p5,alpha5,deepseek-llama3-qlora,openai-llama3-qlora,0.6978698763179982,0.8137405261374415,-0.11587064981944321,-4.9846399100802525,0.007572372882259756,1.0,False
finetuning,p5,alpha5,deepseek-llama3-qlora,phi4-modernbert,0.6978698763179982,0.790402694241459,-0.09253281792346083,-3.4866115513750495,0.025200213301703345,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,gemini-modernbert-qlora,0.6775065407372629,0.8140034101491815,-0.13649686941191871,-4.70885407575781,0.009247529891280283,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,llama3-qlora,0.6775065407372629,0.6885272067004741,-0.011020665963211163,-0.3421882222958789,0.749432843720305,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,modernbert,0.6775065407372629,0.7567074291029017,-0.07920088836563874,-2.7450941260105552,0.05163418706335523,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,openai-bart,0.6775065407372629,0.8238254555749943,-0.14631891483773135,-3.3860742967113646,0.02762995149929903,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,openai-llama3-qlora,0.6775065407372629,0.8137405261374415,-0.13623398540017856,-3.770328534093688,0.01959889983937035,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,openai-modernbert,0.6775065407372629,0.8444936228627477,-0.16698708212548466,-3.7607539158014704,0.019761976500660427,1.0,False
finetuning,p5,alpha5,deepseek-modernbert,phi4-modernbert,0.6775065407372629,0.790402694241459,-0.11289615350419616,-3.4152346604312394,0.026897649135490257,1.0,False
finetuning,p5,alpha5,gemini-modernbert-qlora,llama3-qlora,0.8140034101491815,0.6885272067004741,0.12547620344870755,4.417087047522186,0.011536942729315935,1.0,False
finetuning,p5,alpha5,gemini-modernbert-qlora,modernbert,0.8140034101491815,0.7567074291029017,0.057295981046279976,2.328746854854221,0.08036234554015738,1.0,False
finetuning,p5,alpha5,gemini-modernbert-qlora,openai-bart,0.8140034101491815,0.8238254555749943,-0.009822045425812642,-0.29396632383351995,0.7834065433245222,1.0,False
finetuning,p5,alpha5,gemini-modernbert-qlora,openai-llama3-qlora,0.8140034101491815,0.8137405261374415,0.00026288401174017205,0.009295775443635038,0.9930282939240132,1.0,False
finetuning,p5,alpha5,gemini-modernbert-qlora,openai-modernbert,0.8140034101491815,0.8444936228627477,-0.030490212713565935,-0.8479311846790062,0.44423497116650673,1.0,False
finetuning,p5,alpha5,gemini-modernbert-qlora,phi4-modernbert,0.8140034101491815,0.790402694241459,0.02360071590772257,0.6103304763886315,0.5746172176171553,1.0,False
finetuning,p5,alpha5,llama3-qlora,modernbert,0.6885272067004741,0.7567074291029017,-0.06818022240242758,-1.634352368309956,0.17752377891018384,1.0,False
finetuning,p5,alpha5,llama3-qlora,openai-bart,0.6885272067004741,0.8238254555749943,-0.1352982488745202,-3.0216035717169603,0.039101576351270456,1.0,False
finetuning,p5,alpha5,llama3-qlora,openai-llama3-qlora,0.6885272067004741,0.8137405261374415,-0.1252133194369674,-3.0347279005474492,0.03860114329233172,1.0,False
finetuning,p5,alpha5,llama3-qlora,openai-modernbert,0.6885272067004741,0.8444936228627477,-0.1559664161622735,-4.438963648147687,0.011343042142578788,1.0,False
finetuning,p5,alpha5,llama3-qlora,phi4-modernbert,0.6885272067004741,0.790402694241459,-0.101875487540985,-3.0736531799330495,0.03716047459358775,1.0,False
finetuning,p5,alpha5,modernbert,openai-bart,0.7567074291029017,0.8238254555749943,-0.06711802647209261,-3.653002233809579,0.021713866035073845,1.0,False
finetuning,p5,alpha5,modernbert,openai-llama3-qlora,0.7567074291029017,0.8137405261374415,-0.057033097034539806,-4.096038820686236,0.014901256987226533,1.0,False
finetuning,p5,alpha5,modernbert,openai-modernbert,0.7567074291029017,0.8444936228627477,-0.0877861937598459,-2.85731869651339,0.046053981476481036,1.0,False
finetuning,p5,alpha5,modernbert,phi4-modernbert,0.7567074291029017,0.790402694241459,-0.033695265138557404,-1.0315152833427799,0.3605829463312146,1.0,False
finetuning,p5,alpha5,openai-bart,openai-llama3-qlora,0.8238254555749943,0.8137405261374415,0.010084929437552815,0.7554636172940484,0.4920169922625672,1.0,False
finetuning,p5,alpha5,openai-bart,openai-modernbert,0.8238254555749943,0.8444936228627477,-0.02066816728775329,-1.0255775066298118,0.36305984448798884,1.0,False
finetuning,p5,alpha5,openai-bart,phi4-modernbert,0.8238254555749943,0.790402694241459,0.03342276133353521,0.9987784067558487,0.37442574727359773,1.0,False
finetuning,p5,alpha5,openai-llama3-qlora,openai-modernbert,0.8137405261374415,0.8444936228627477,-0.030753096725306107,-1.5110626696147995,0.20529921699025921,1.0,False
finetuning,p5,alpha5,openai-llama3-qlora,phi4-modernbert,0.8137405261374415,0.790402694241459,0.023337831895982396,0.9050806777144129,0.4166081375917156,1.0,False
finetuning,p5,alpha5,openai-modernbert,phi4-modernbert,0.8444936228627477,0.790402694241459,0.0540909286212885,2.4288145828198613,0.0720731779348213,1.0,False
